time,phi,theta,psi,p,q,r,vtas,Mach,alpha,beta,gamma,Ax,Ay,Az,da,de,dr,dta,dte,dtr,flaps,gear,Tc1,Tc2,u_n,v_n,w_n
21.73,-4.73142898682815e-14,0.0394710589892298,-5.00645737992401e-14,-2.03877646317903e-15,-0.00169193176875346,-4.29758350766137e-15,118.852774436026,0.383167831811901,0.0552591801017454,4.00432632426772e-15,-0.0157881211125156,0.552638065990186,-3.4866182775529e-14,-9.56641971378441,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.837961839079,-5.16305835458603e-12,1.87638404234857
21.74,-4.73363437034728e-14,0.0394541530613786,-5.01067912779917e-14,-2.03887472411542e-15,-0.00168925377580465,-4.29935424497445e-15,118.854553971034,0.383173471408396,0.0552590902979208,4.00419973880963e-15,-0.0158049372365422,0.552618996145832,-3.48668921865245e-14,-9.56673336150641,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.839709581523,-5.16802196947518e-12,1.87841056025672
21.75,-4.73583985415881e-14,0.0394372739142575,-5.01490273454947e-14,-2.03897295777515e-15,-0.00168657561968076,-4.30112496232422e-15,118.856334794588,0.383179115051086,0.0552590005387759,4.00407314191714e-15,-0.0158217266245185,0.55259991295568,-3.48676022795561e-14,-9.56704725958105,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.841458628073,-5.17298798904388e-12,1.88043398051095
21.76,-4.73804543829e-14,0.0394204215495921,-5.01912820028289e-14,-2.0390711641282e-15,-0.00168389728139557,-4.30289565986576e-15,118.858116903795,0.383184762730804,0.0552589108059248,4.00394653363459e-15,-0.0158384892563327,0.552580816265385,-3.48683130543102e-14,-9.56736140523139,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.843208976039,-5.17795641365878e-12,1.88245430059935
21.77,-4.74025112276824e-14,0.0394035959693035,-5.02335552510855e-14,-2.03916934314872e-15,-0.00168121874090541,-4.30466633775012e-15,118.859900295765,0.383190414438382,0.0552588210814119,4.00381991400763e-15,-0.0158552251121085,0.552561705924755,-3.48690245104708e-14,-9.56767579573633,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.844960622724,-5.18292724368516e-12,1.88447151803743
21.78,-4.74245690762112e-14,0.0393867971755181,-5.02758470913667e-14,-2.03926749481492e-15,-0.00167853997715772,-4.3064369961243e-15,118.861684967606,0.383196070164651,0.0552587313477179,4.00369328308319e-15,-0.0158719341721998,0.552542581787809,-3.48697366477179e-14,-9.56799042843122,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.846713565436,-5.18790047948689e-12,1.88648563036755
21.79,-4.7446627928764e-14,0.0393700251705778,-5.03181575247871e-14,-2.03936561910906e-15,-0.00167586096813933,-4.30820763513124e-15,118.863470916425,0.383201729900441,0.0552586415877642,4.0035666409094e-15,-0.0158886164171864,0.552523443712834,-3.48704494657268e-14,-9.56830530070844,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.848467801477,-5.19287612142649e-12,1.88849663515833
21.8,-4.74686877856202e-14,0.0393532799570492,-5.03604865524731e-14,-2.03946371601734e-15,-0.00167318169092438,-4.30997825490983e-15,118.865258139331,0.383207393636583,0.0552585517849179,4.00343998753556e-15,-0.0159052718278687,0.55250429156243,-3.48711629641664e-14,-9.56862041001779,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.850223328153,-5.19785416986514e-12,1.89050453000412
21.81,-4.74907486470615e-14,0.0393365615377325,-5.04028341755644e-14,-2.03956178552983e-15,-0.00167050212172192,-4.31174885559484e-15,118.867046633432,0.383213061363905,0.0552584619229957,4.00331332301204e-15,-0.0159219003852632,0.552485125203554,-3.48718771426987e-14,-9.56893575386701,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.851980142767,-5.2028346251627e-12,1.89250931252439
21.82,-4.7512810513371e-14,0.03931986991567,-5.04452003952134e-14,-2.0396598276404e-15,-0.00166782223592301,-4.31351943731698e-15,118.868836395835,0.383218733073238,0.0552583719862672,4.00318664739029e-15,-0.0159385020705972,0.55246594450756,-3.48725920009769e-14,-9.56925132982206,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.85373824262,-5.20781748767776e-12,1.89451098036316
21.83,-4.75348733848344e-14,0.0393032050941539,-5.04875852125861e-14,-2.0397578423466e-15,-0.00166514200814747,-4.31529000020286e-15,118.870627423647,0.383224408755407,0.0552582819594582,4.00305996072273e-15,-0.0159550768653043,0.552446749350228,-3.48733075386452e-14,-9.5695671355074,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.855497625014,-5.21280275776762e-12,1.89650953118839
21.84,-4.75569372617392e-14,0.0392865670767339,-5.05299886288624e-14,-2.03985582964964e-15,-0.00166246141229012,-4.31706054437501e-15,118.872419713975,0.383230088401241,0.0552581918277529,4.0029332630627e-15,-0.015971624751019,0.552427539611799,-3.48740237553374e-14,-9.5698831686063,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.85725828725,-5.21779043578837e-12,1.89850496269144
21.85,-4.75790021443752e-14,0.0392699558672242,-5.05724106452362e-14,-2.03995378955426e-15,-0.00165978042156649,-4.31883106995187e-15,118.874213263926,0.383235772001565,0.0552581015767962,4.00280655446446e-15,-0.015988145709572,0.552408315176993,-3.48747406506758e-14,-9.57019942686092,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.859020226629,-5.22278052209488e-12,1.90049727258643
21.86,-4.76010680330345e-14,0.0392533714697101,-5.06148512629159e-14,-2.04005172206863e-15,-0.00165709900855807,-4.32060157704783e-15,118.876008070605,0.383241459547205,0.0552580111926952,4.00267983498306e-15,-0.0160046397229851,0.552389075935029,-3.48754582242704e-14,-9.57051590807247,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.860783440449,-5.22777301704083e-12,1.90248645860968
21.87,-4.76231349280112e-14,0.039236813888554,-5.06573104831246e-14,-2.04014962720431e-15,-0.00165441714525692,-4.32237206577323e-15,118.877804131119,0.383247151028986,0.0552579206620203,4.00255310467432e-15,-0.0160211067734663,0.552369821779645,-3.4876176475718e-14,-9.57083261010128,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.862547926009,-5.23276792097873e-12,1.90447251851911
21.88,-4.76452028296022e-14,0.0392202831284011,-5.06997883071003e-14,-2.04024750497612e-15,-0.00165173480310981,-4.32414253623436e-15,118.879601442573,0.383252846437731,0.0552578299718058,4.00242636359481e-15,-0.0160375468434047,0.552350552609101,-3.48768954046009e-14,-9.57114953086676,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.864313680607,-5.23776523425997e-12,1.90645545009365
21.89,-4.76672717381064e-14,0.0392037791941847,-5.07422847360962e-14,-2.04034535540206e-15,-0.00164905195306158,-4.32591298853354e-15,118.881400002072,0.383258545764263,0.0552577391095502,4.00229961180173e-15,-0.0160539599153654,0.552331268326192,-3.48776150104867e-14,-9.57146666834739,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.86608070154,-5.24276495723483e-12,1.90843525113262
21.9,-4.76893416538254e-14,0.0391873020911312,-5.0784799771381e-14,-2.04044317850323e-15,-0.00164636856559808,-4.32768342276906e-15,118.883199806722,0.383264248999402,0.055257648063216,4.00217284935289e-15,-0.0160703459720848,0.552311968838241,-3.4878335292927e-14,-9.57178402058056,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.867848986103,-5.2477670902525e-12,1.91041191945518
21.91,-4.7711412577063e-14,0.0391708518247639,-5.08273334142389e-14,-2.04054097430372e-15,-0.00164368461078825,-4.32945383903531e-15,118.885000853627,0.38326995613397,0.0552575568212292,4.00204607630668e-15,-0.0160867049964653,0.552292654057106,-3.48790562514568e-14,-9.57210158566248,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.869618531593,-5.25277163366112e-12,1.91238545289974
21.92,-4.7733484508126e-14,0.0391544284009076,-5.086988566597e-14,-2.04063874283049e-15,-0.00164100005832569,-4.33122423742272e-15,118.886803139891,0.383275667158786,0.0552574653724782,4.00191929272196e-15,-0.0161030369715706,0.552273323899168,-3.48797778855934e-14,-9.57241936174795,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.871389335304,-5.25777858780777e-12,1.9143558493233
21.93,-4.77555574473235e-14,0.0391380318256917,-5.09124565278901e-14,-2.04073648411335e-15,-0.0016383148775694,-4.33299461801787e-15,118.888606662617,0.383281382064667,0.0552573737063122,4.00179249865805e-15,-0.0161193418806205,0.55225397828532,-3.48805001948362e-14,-9.57273734705008,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.873161394528,-5.26278795303856e-12,1.91632310660097
21.94,-4.77776313949671e-14,0.0391216621055536,-5.09550460013313e-14,-2.04083419818477e-15,-0.00163562903758391,-4.33476498090347e-15,118.890411418909,0.383287100842431,0.0552572818125399,4.00166569417469e-15,-0.0161356197069863,0.552234617140958,-3.48812231786655e-14,-9.57305553984004,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.874934706561,-5.2677997296986e-12,1.91828722262531
21.95,-4.77997063513715e-14,0.0391053192472414,-5.09976540876418e-14,-2.04093188507986e-15,-0.00163294250717858,-4.33653532615846e-15,118.89221740587,0.383292823482893,0.0552571896814269,4.00153887933194e-15,-0.0161518704341855,0.552215240395958,-3.4881946836542e-14,-9.5733739384467,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.876709268692,-5.27281391813204e-12,1.92024819530575
21.96,-4.78217823168538e-14,0.0390890032578161,-5.10402807881861e-14,-2.04102954483622e-15,-0.00163025525494625,-4.33830565385801e-15,118.894024620602,0.383298549976867,0.0552570973036934,4.00141205419016e-15,-0.0161680940458774,0.552195847984657,-3.48826711679063e-14,-9.57369254125621,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.878485078214,-5.27783051868211e-12,1.92220602256808
21.97,-4.78438592917341e-14,0.0390727141446538,-5.10829261043451e-14,-2.04112717749387e-15,-0.00162756724930103,-4.34007596407358e-15,118.895833060207,0.383304280315165,0.0552570046705115,4.00128521880997e-15,-0.0161842905258577,0.552176439845828,-3.48833961721779e-14,-9.57401134671163,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.880262132417,-5.28284953169112e-12,1.9241607023538
21.98,-4.7865937276335e-14,0.0390564519154472,-5.11255900375161e-14,-2.04122478309513e-15,-0.00162487845851534,-4.34184625687298e-15,118.897642721787,0.383310014488599,0.0552569117735015,4.00115837325216e-15,-0.0162004598580543,0.552157015922651,-3.48841218487553e-14,-9.5743303533124,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.88204042859,-5.28787095750051e-12,1.92611223261961
21.99,-4.78880162709822e-14,0.0390402165782067,-5.11682725891131e-14,-2.04132236168455e-15,-0.0016221888507562,-4.34361653232043e-15,118.899453602441,0.383315752487979,0.055256818604729,4.0010315175777e-15,-0.0162166020265222,0.552137576162685,-3.48848481970145e-14,-9.57464955961386,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.883819964022,-5.29289479645085e-12,1.92806061133678
22,-4.79100962760043e-14,0.0390240081412616,-5.12109737605664e-14,-2.04141991330878e-15,-0.0016194983941206,-4.34538679047657e-15,118.901265699271,0.383321494304113,0.0552567251567006,4.00090465184763e-15,-0.016232717015439,0.552118120517825,-3.48855752163093e-14,-9.57496896422673,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.885600736001,-5.29792104888191e-12,1.93000583649068
22.01,-4.79321772917326e-14,0.0390078266132604,-5.12536935533229e-14,-2.04151743801648e-15,-0.00161680705667018,-4.34715703139858e-15,118.903079009377,0.383327239927807,0.0552566314223601,4.00077777612306e-15,-0.0162488048090997,0.552098648944276,-3.48863029059705e-14,-9.57528856581647,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.887382741813,-5.3029497151326e-12,1.93194790608016
22.02,-4.79542593185017e-14,0.0389916720031707,-5.12964319688461e-14,-2.04161493585823e-15,-0.00161411480646499,-4.34892725514021e-15,118.904893529857,0.383332989349866,0.0552565373950838,4.00065089046509e-15,-0.0162648653919131,0.552079161402501,-3.4887031265305e-14,-9.5756083631027,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.889165978744,-5.3079807955411e-12,1.93388681811702
22.03,-4.79763423566487e-14,0.0389755443202799,-5.13391890086162e-14,-2.04171240688642e-15,-0.00161142161159642,-4.35069746175182e-15,118.90670925781,0.383338742561093,0.0552564430686761,4.00052399493479e-15,-0.0162808987483962,0.552059657857187,-3.48877602935961e-14,-9.57592835485854,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.890950444079,-5.31301429044479e-12,1.93582257062548
22.04,-4.79984264065142e-14,0.0389594435741939,-5.13819646741296e-14,-2.04180985115516e-15,-0.0016087274402193,-4.3524676512805e-15,118.908526190334,0.383344499552288,0.0552563484373642,4.00039708959313e-15,-0.0162969048631703,0.552040138277194,-3.4888489990103e-14,-9.57624853990991,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.892736135102,-5.31805020018034e-12,1.93775516164166
22.05,-4.80205114684416e-14,0.0389433697748364,-5.14247589668994e-14,-2.04190726872017e-15,-0.00160603226058313,-4.35423782377007e-15,118.910344324528,0.383350260314253,0.0552562534957931,4.00027017450097e-15,-0.0163128837209567,0.552020602635505,-3.48892203540598e-14,-9.57656891713485,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,118.894523049096,-5.32308852508368e-12,1.93968458921301
