time,phi,theta,psi,p,q,r,vtas,Mach,alpha,beta,gamma,Ax,Ay,Az,da,de,dr,dta,dte,dtr,flaps,gear,Tc1,Tc2,u_n,v_n,w_n
8.3,-1.77799392702438e-14,0.0552440015331706,-9.47365585931406e-15,-2.07106450792604e-15,-1.66615307849748e-15,-1.84800893183292e-15,120,0.386833780983381,0.0552440015331838,4.2451301414044e-15,-1.31672450720544e-14,0.540210438138272,-3.66960190284792e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.09614831578238e-13,1.58006940864652e-12
8.31,-1.78016717927634e-14,0.0552440015331706,-9.49217309404052e-15,-2.07095089619701e-15,-1.66605359222093e-15,-1.84978816414997e-15,120,0.386833780983381,0.0552440015331838,4.24490672615278e-15,-1.3182048045716e-14,0.540210438138272,-3.66947965892653e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.11719711865236e-13,1.58184576548592e-12
8.32,-1.7823404165417e-14,0.0552440015331706,-9.51070814791235e-15,-2.07083775435485e-15,-1.66595410594438e-15,-1.85156732417049e-15,120,0.386833780983381,0.0552440015331838,4.24468354867594e-15,-1.31968510193777e-14,0.540210438138272,-3.66935760361583e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.13826702909705e-13,1.58362212232532e-12
8.33,-1.78451363928539e-14,0.0552440015331705,-9.5292610202086e-15,-2.07072508045495e-15,-1.66585461966784e-15,-1.85334641251436e-15,120,0.386833780983381,0.0552440015331838,4.24446060795944e-15,-1.32116539930394e-14,0.540210438138272,-3.66923573611961e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.15935804716053e-13,1.58539847916472e-12
8.34,-1.78668684797045e-14,0.0552440015331705,-9.54783171021449e-15,-2.07061287256068e-15,-1.66575513339129e-15,-1.85512542979904e-15,120,0.386833780983381,0.0552440015331838,4.24423790299302e-15,-1.3226456966701e-14,0.540210438138272,-3.66911405564492e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.18047017289063e-13,1.58717483600412e-12
8.35,-1.78886004305799e-14,0.0552440015331705,-9.56642021722143e-15,-2.07050112874328e-15,-1.66565564711474e-15,-1.85690437663952e-15,120,0.386833780983381,0.0552440015331838,4.2440154327705e-15,-1.32412599403627e-14,0.540210438138272,-3.66899256140207e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.20160340633889e-13,1.58895119284352e-12
8.36,-1.79103322500727e-14,0.0552440015331705,-9.58502654052698e-15,-2.0703898470819e-15,-1.66555616083819e-15,-1.85868325364841e-15,120,0.386833780983381,0.0552440015331838,4.24379319628981e-15,-1.32560629140244e-14,0.540210438138272,-3.66887125260462e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.22275774756057e-13,1.59072754968292e-12
8.37,-1.79320639427562e-14,0.0552440015331705,-9.6036506794348e-15,-2.07027902566349e-15,-1.66545667456165e-15,-1.86046206143588e-15,120,0.386833780983381,0.0552440015331838,4.24357119255299e-15,-1.32634644008552e-14,0.540210438138272,-3.66875012846937e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.24393319661461e-13,1.59161572810262e-12
8.38,-1.79537955131853e-14,0.0552440015331705,-9.62229263325467e-15,-2.07016866258284e-15,-1.6653571882851e-15,-1.86224080060969e-15,120,0.386833780983381,0.0552440015331838,4.24334942056611e-15,-1.32782673745169e-14,0.540210438138272,-3.66862918821631e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.26512975356364e-13,1.59339208494202e-12
8.39,-1.79755269658962e-14,0.0552440015331705,-9.64095240130244e-15,-2.07005875594252e-15,-1.66525770200855e-15,-1.86401947177523e-15,120,0.386833780983381,0.0552440015331838,4.24312787933934e-15,-1.32930703481785e-14,0.540210438138272,-3.66850843106866e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.28634741847394e-13,1.59516844178142e-12
8.4,-1.79972583054063e-14,0.0552440015331704,-9.65962998290001e-15,-2.06994930385285e-15,-1.66515821573201e-15,-1.86579807553548e-15,120,0.386833780983381,0.0552440015331838,4.24290656788684e-15,-1.33078733218402e-14,0.540210438138272,-3.66838785625283e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.30758619141543e-13,1.59694479862083e-12
8.41,-1.80189895362145e-14,0.0552440015331704,-9.6783253773753e-15,-2.06984030443187e-15,-1.66505872945546e-15,-1.86757661249104e-15,120,0.386833780983381,0.0552440015331838,4.24268548522684e-15,-1.33226762955019e-14,0.540210438138272,-3.66826746299842e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.32884607246169e-13,1.59872115546023e-12
8.42,-1.80407206628015e-14,0.0552440015331704,-9.69703858406225e-15,-2.0697317558053e-15,-1.66495924317891e-15,-1.86935508324014e-15,120,0.386833780983381,0.0552440015331838,4.24246463038154e-15,-1.33374792691635e-14,0.540210438138272,-3.66814725053817e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.35012706168989e-13,1.60049751229963e-12
8.43,-1.80624516896293e-14,0.0552440015331704,-9.71576960230077e-15,-2.06962365610655e-15,-1.66485975690237e-15,-1.87113348837864e-15,120,0.386833780983381,0.0552440015331838,4.24224400237716e-15,-1.33522822428252e-14,0.540210438138272,-3.66802721810801e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.37142915918082e-13,1.60227386913903e-12
8.44,-1.8084182621142e-14,0.0552440015331704,-9.73451843143672e-15,-2.06951600347664e-15,-1.66476027062582e-15,-1.87291182850005e-15,120,0.386833780983381,0.0552440015331838,4.24202360024388e-15,-1.3359683729656e-14,0.540210438138272,-3.66790736494698e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.39275236501884e-13,1.60316204755873e-12
8.45,-1.81059134617649e-14,0.0552440015331704,-9.75328507082189e-15,-2.06940879606419e-15,-1.66466078434927e-15,-1.87469010419554e-15,120,0.386833780983381,0.0552440015331838,4.24180342301586e-15,-1.33744867033177e-14,0.540210438138272,-3.66778769029728e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.41409667929191e-13,1.60493840439813e-12
8.46,-1.81276442159058e-14,0.0552440015331704,-9.772069519814e-15,-2.06930203202541e-15,-1.66456129807273e-15,-1.87646831605391e-15,120,0.386833780983381,0.0552440015331838,4.24158346973117e-15,-1.33892896769794e-14,0.540210438138272,-3.66766819340422e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.43546210209151e-13,1.60671476123753e-12
8.47,-1.81493748879539e-14,0.0552440015331703,-9.79087177777664e-15,-2.06919570952404e-15,-1.66446181179618e-15,-1.87824646466167e-15,120,0.386833780983381,0.0552440015331838,4.24136373943185e-15,-1.34040926506411e-14,0.540210438138272,-3.66754887351618e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.4568486335127e-13,1.60849111807693e-12
8.48,-1.81711054822806e-14,0.0552440015331703,-9.80969184407926e-15,-2.06908982673134e-15,-1.66436232551963e-15,-1.88002455060296e-15,120,0.386833780983381,0.0552440015331838,4.24114423116384e-15,-1.34188956243027e-14,0.540210438138272,-3.6674297298847e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.47825627365404e-13,1.61026747491633e-12
8.49,-1.81928360032396e-14,0.0552440015331703,-9.82852971809716e-15,-2.06898438182605e-15,-1.66426283924308e-15,-1.88180257445965e-15,120,0.386833780983381,0.0552440015331838,4.24092494397697e-15,-1.34336985979644e-14,0.540210438138272,-3.66731076176434e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.49968502261763e-13,1.61204383175573e-12
8.5,-1.82145664551663e-14,0.0552440015331703,-9.84738539921144e-15,-2.06887937299437e-15,-1.66416335296654e-15,-1.88358053681126e-15,120,0.386833780983381,0.0552440015331838,4.24070587692497e-15,-1.34485015716261e-14,0.540210438138272,-3.66719196841277e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.52113488050906e-13,1.61382018859513e-12
8.51,-1.82362968423786e-14,0.0552440015331703,-9.86625888680901e-15,-2.06877479842993e-15,-1.66406386668999e-15,-1.88535843823505e-15,120,0.386833780983381,0.0552440015331838,4.24048702906542e-15,-1.34633045452877e-14,0.540210438138272,-3.66707334909068e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.54260584743739e-13,1.61559654543453e-12
8.52,-1.82580271691768e-14,0.0552440015331703,-9.88515018028254e-15,-2.06867065633374e-15,-1.66396438041344e-15,-1.88713627930595e-15,120,0.386833780983381,0.0552440015331838,4.24026839945979e-15,-1.34707060321186e-14,0.540210438138272,-3.66695490306183e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.56409792351517e-13,1.61648472385423e-12
8.53,-1.82797574398431e-14,0.0552440015331703,-9.90405927903045e-15,-2.06856694491418e-15,-1.6638648941369e-15,-1.88891406059664e-15,120,0.386833780983381,0.0552440015331838,4.24004998717336e-15,-1.34855090057802e-14,0.540210438138272,-3.66683662959301e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.58561110885841e-13,1.61826108069363e-12
8.54,-1.83014876586427e-14,0.0552440015331703,-9.92298618245688e-15,-2.068463662387e-15,-1.66376540786035e-15,-1.8906917826775e-15,120,0.386833780983381,0.0552440015331838,4.23983179127523e-15,-1.35003119794419e-14,0.540210438138272,-3.66671852795402e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.60714540358655e-13,1.62003743753303e-12
8.55,-1.8323217829823e-14,0.0552440015331702,-9.94193088997168e-15,-2.06836080697522e-15,-1.6636659215838e-15,-1.89246944611665e-15,120,0.386833780983381,0.0552440015331838,4.23961381083833e-15,-1.35151149531036e-14,0.540210438138272,-3.66660059741767e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.62870080782247e-13,1.62181379437243e-12
8.56,-1.83449479576139e-14,0.0552440015331702,-9.96089340099036e-15,-2.06825837690916e-15,-1.66356643530726e-15,-1.89424705147997e-15,120,0.386833780983381,0.0552440015331838,4.23939604493937e-15,-1.35299179267652e-14,0.540210438138272,-3.66648283725977e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.65027732169246e-13,1.62359015121183e-12
8.57,-1.83666780462281e-14,0.0552440015331702,-9.97987371493411e-15,-2.06815637042639e-15,-1.66346694903071e-15,-1.89602459933106e-15,120,0.386833780983381,0.0552440015331838,4.23917849265886e-15,-1.35447209004269e-14,0.540210438138272,-3.6663652467591e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.6718749453262e-13,1.62536650805123e-12
8.58,-1.83884080998612e-14,0.0552440015331702,-9.99887183122973e-15,-2.06805478577172e-15,-1.66336746275416e-15,-1.89780209023129e-15,120,0.386833780983381,0.0552440015331838,4.23896115308105e-15,-1.35595238740886e-14,0.540210438138272,-3.66624782519743e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.69349367885678e-13,1.62714286489063e-12
8.59,-1.84101381226912e-14,0.0552440015331702,-1.00178877493097e-14,-2.06795362119712e-15,-1.66326797647761e-15,-1.89957952473979e-15,120,0.386833780983381,0.0552440015331838,4.23874402529396e-15,-1.35743268477502e-14,0.540210438138272,-3.66613057185948e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.71513352242064e-13,1.62891922173003e-12
8.6,-1.84318681188792e-14,0.0552440015331702,-1.00369214686119e-14,-2.06785287496176e-15,-1.66316849020107e-15,-1.90135690341348e-15,120,0.386833780983381,0.0552440015331838,4.23852710838932e-15,-1.35817283345811e-14,0.540210438138272,-3.66601348603291e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.7367944761576e-13,1.62980740014973e-12
8.61,-1.84535980925692e-14,0.0552440015331702,-1.005597298858e-14,-2.06775254533194e-15,-1.66306900392452e-15,-1.90313422680705e-15,120,0.386833780983381,0.0552440015331838,4.23831040146261e-15,-1.35965313082428e-14,0.540210438138272,-3.66589656700834e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.75847654021082e-13,1.63158375698913e-12
8.62,-1.84753280478882e-14,0.0552440015331701,-1.00750423086632e-14,-2.06765263058106e-15,-1.66296951764797e-15,-1.90491149547296e-15,120,0.386833780983381,0.0552440015331838,4.238093903613e-15,-1.36113342819044e-14,0.540210438138272,-3.66577981407928e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.78017971472678e-13,1.63336011382853e-12
8.63,-1.84970579889463e-14,0.0552440015331701,-1.0094129428316e-14,-2.06755312898962e-15,-1.66287003137143e-15,-1.90668870996149e-15,120,0.386833780983381,0.0552440015331838,4.23787761394335e-15,-1.36261372555661e-14,0.540210438138272,-3.66566322654219e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.80190399985528e-13,1.63513647066793e-12
8.64,-1.85187879198367e-14,0.0552440015331701,-1.01132343469986e-14,-2.06745403884516e-15,-1.66277054509488e-15,-1.90846587082073e-15,120,0.386833780983381,0.0552440015331838,4.23766153156021e-15,-1.36409402292278e-14,0.540210438138272,-3.66554680369638e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.82364939574945e-13,1.63691282750733e-12
8.65,-1.85405178446358e-14,0.0552440015331701,-1.01323570641766e-14,-2.06735535844226e-15,-1.66267105881833e-15,-1.91024297859656e-15,120,0.386833780983381,0.0552440015331838,4.23744565557378e-15,-1.36557432028894e-14,0.540210438138272,-3.66543054484411e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.84541590256568e-13,1.63868918434673e-12
8.66,-1.85622477674034e-14,0.0552440015331701,-1.01514975793211e-14,-2.06725708608249e-15,-1.66257157254179e-15,-1.9120200338327e-15,120,0.386833780983381,0.0552440015331838,4.23722998509791e-15,-1.36705461765511e-14,0.540210438138272,-3.66531444929047e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.86720352046365e-13,1.64046554118613e-12
8.67,-1.85839776921825e-14,0.0552440015331701,-1.01706558919087e-14,-2.0671592200744e-15,-1.66247208626524e-15,-1.91379703707069e-15,120,0.386833780983381,0.0552440015331838,4.23701451925009e-15,-1.36853491502128e-14,0.540210438138272,-3.66519851634344e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.8890122496063e-13,1.64224189802553e-12
8.68,-1.86057076229996e-14,0.0552440015331701,-1.01898320014212e-14,-2.06706175873348e-15,-1.66237259998869e-15,-1.9155739888499e-15,120,0.386833780983381,0.0552440015331838,4.23679925715142e-15,-1.36927506370436e-14,0.540210438138272,-3.66508274531383e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.91084209015983e-13,1.64313007644523e-12
8.69,-1.86274375638646e-14,0.05524400153317,-1.0209025907346e-14,-2.06696470038212e-15,-1.66227311371214e-15,-1.91735088970755e-15,120,0.386833780983381,0.0552440015331838,4.23658419792661e-15,-1.37075536107053e-14,0.540210438138272,-3.66496713551533e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.93269304229368e-13,1.64490643328463e-12
8.7,-1.86491675187712e-14,0.05524400153317,-1.02282376091757e-14,-2.06686804334964e-15,-1.6621736274356e-15,-1.91912774017873e-15,120,0.386833780983381,0.0552440015331838,4.23636934070397e-15,-1.37223565843669e-14,0.540210438138272,-3.66485168626442e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.95456510618049e-13,1.64668279012403e-12
8.71,-1.86708974916963e-14,0.05524400153317,-1.02474671064084e-14,-2.06677178597219e-15,-1.66207414115905e-15,-1.92090454079636e-15,120,0.386833780983381,0.0552440015331838,4.23615468461538e-15,-1.37371595580286e-14,0.540210438138272,-3.66473639688042e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.97645828199614e-13,1.64845914696343e-12
8.72,-1.86926274866009e-14,0.05524400153317,-1.02667143985474e-14,-2.06667592659275e-15,-1.6619746548825e-15,-1.92268129209125e-15,120,0.386833780983381,0.0552440015331838,4.23594022879626e-15,-1.37519625316903e-14,0.540210438138272,-3.66462126668547e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.99837256991969e-13,1.65023550380283e-12
8.73,-1.87143575074296e-14,0.05524400153317,-1.02859794851015e-14,-2.06658046356113e-15,-1.66187516860596e-15,-1.92445799459207e-15,120,0.386833780983381,0.0552440015331838,4.23572597238562e-15,-1.37667655053519e-14,0.540210438138272,-3.66450629500448e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.0203079701334e-13,1.65201186064223e-12
8.74,-1.87360875581108e-14,0.05524400153317,-1.03052623655846e-14,-2.06648539523392e-15,-1.66177568232941e-15,-1.92623464882539e-15,120,0.386833780983381,0.0552440015331838,4.23551191452597e-15,-1.37815684790136e-14,0.540210438138272,-3.66439148116516e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.04226448282267e-13,1.65378821748163e-12
8.75,-1.87578176425567e-14,0.05524400153317,-1.03245630395158e-14,-2.06639071997443e-15,-1.66167619605286e-15,-1.92801125531565e-15,120,0.386833780983381,0.0552440015331838,4.23529805436336e-15,-1.37963714526753e-14,0.540210438138272,-3.66427682449801e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.06424210817611e-13,1.65556457432103e-12
8.76,-1.87795477646638e-14,0.0552440015331699,-1.03438815064197e-14,-2.06629643615274e-15,-1.66157670977632e-15,-1.92978781458521e-15,120,0.386833780983381,0.0552440015331838,4.23508439104734e-15,-1.38037729395061e-14,0.540210438138272,-3.66416232433626e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.08624084638542e-13,1.65645275274073e-12
8.77,-1.88012779283121e-14,0.0552440015331699,-1.03632177658259e-14,-2.06620254214561e-15,-1.66147722349977e-15,-1.93156432715433e-15,120,0.386833780983381,0.0552440015331838,4.23487092373094e-15,-1.38185759131678e-14,0.540210438138272,-3.66404798001591e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.10826069764548e-13,1.65822910958013e-12
8.78,-1.88230081373662e-14,0.0552440015331699,-1.03825718172693e-14,-2.06610903633647e-15,-1.66137773722322e-15,-1.93334079354118e-15,120,0.386833780983381,0.0552440015331838,4.2346576515707e-15,-1.38333788868294e-14,0.540210438138272,-3.6639337908757e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.13030166215426e-13,1.66000546641953e-12
8.79,-1.88447383956745e-14,0.0552440015331699,-1.04019436602899e-14,-2.06601591711539e-15,-1.66127825094667e-15,-1.93511721426185e-15,120,0.386833780983381,0.0552440015331838,4.23444457372659e-15,-1.38481818604911e-14,0.540210438138272,-3.6638197562571e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.15236374011284e-13,1.66178182325893e-12
8.8,-1.88664687070698e-14,0.0552440015331699,-1.04213332944331e-14,-2.0659231828791e-15,-1.66117876467013e-15,-1.93689358983037e-15,120,0.386833780983381,0.0552440015331838,4.23423168936205e-15,-1.38629848341528e-14,0.540210438138272,-3.6637058755043e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.17444693172542e-13,1.66355818009833e-12
8.81,-1.88881990753691e-14,0.0552440015331699,-1.0440740719249e-14,-2.06583083203087e-15,-1.66107927839358e-15,-1.9386699207587e-15,120,0.386833780983381,0.0552440015331838,4.23401899764395e-15,-1.38777878078145e-14,0.540210438138272,-3.66359214796419e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.19655123719924e-13,1.66533453693773e-12
8.82,-1.89099295043739e-14,0.0552440015331699,-1.04601659342933e-14,-2.06573886298058e-15,-1.66097979211703e-15,-1.94044620755674e-15,120,0.386833780983381,0.0552440015331838,4.2338064977426e-15,-1.38925907814761e-14,0.540210438138272,-3.66347857298636e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.21867665674466e-13,1.66711089377714e-12
8.83,-1.89316599978698e-14,0.0552440015331698,-1.04796089391264e-14,-2.06564727414462e-15,-1.66088030584049e-15,-1.94222245073237e-15,120,0.386833780983381,0.0552440015331838,4.23359418883169e-15,-1.3899992268307e-14,0.540210438138272,-3.6633651499231e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.24082319057505e-13,1.66799907219684e-12
8.84,-1.89533905596272e-14,0.0552440015331698,-1.04990697333141e-14,-2.06555606394593e-15,-1.66078081956394e-15,-1.94399865079139e-15,120,0.386833780983381,0.0552440015331838,4.23338207008834e-15,-1.39147952419686e-14,0.540210438138272,-3.66325187812936e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.26299083890685e-13,1.66977542903624e-12
8.85,-1.89751211934008e-14,0.0552440015331698,-1.05185483164269e-14,-2.0654652308139e-15,-1.66068133328739e-15,-1.9457748082376e-15,120,0.386833780983381,0.0552440015331838,4.23317014069303e-15,-1.39369997024611e-14,0.540210438138272,-3.66313875696274e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.28517960195952e-13,1.67243996429534e-12
8.86,-1.89968519029302e-14,0.0552440015331698,-1.05380446880408e-14,-2.06537477318442e-15,-1.66066001479956e-15,-1.94755092357276e-15,120,0.386833780983381,0.0552440015331838,4.23295839982961e-15,-1.39518026761228e-14,0.540210438138272,-3.66302578578352e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.30738947995556e-13,1.67421632113474e-12
8.87,-1.90185826919393e-14,0.0552440015331698,-1.05575588477363e-14,-2.06528468949978e-15,-1.66063869631173e-15,-1.94932699729662e-15,120,0.386833780983381,0.0552440015331838,4.23274684668529e-15,-1.39666056497845e-14,0.540210438138272,-3.66291296395462e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.32962047312045e-13,1.67599267797414e-12
8.88,-1.9040313564137e-14,0.0552440015331698,-1.05770907950992e-14,-2.06519497820873e-15,-1.6606173778239e-15,-1.95110302990692e-15,120,0.386833780983381,0.0552440015331838,4.23253548045064e-15,-1.39814086234461e-14,0.540210438138272,-3.66280029084157e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.35187258168267e-13,1.67776903481354e-12
8.89,-1.90620445232169e-14,0.0552440015331698,-1.05966405297203e-14,-2.06510563776636e-15,-1.66059605933607e-15,-1.95287902189939e-15,120,0.386833780983381,0.0552440015331838,4.23232430031953e-15,-1.39962115971078e-14,0.540210438138272,-3.66268776581255e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.37414580587371e-13,1.67954539165294e-12
8.9,-1.90837755728575e-14,0.0552440015331698,-1.06162080511953e-14,-2.06501666663415e-15,-1.66057474084824e-15,-1.95465497376778e-15,120,0.386833780983381,0.0552440015331838,4.23211330548916e-15,-1.40110145707695e-14,0.540210438138272,-3.66257538823832e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.396440145928e-13,1.68132174849234e-12
